agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
1255809,114889.7,11.0,2184046,2184047,1758608394141,false
1255810,114892.7,1.0,2184048,2184048,1758608394141,false
1255811,114892.8,45.0,2184049,2184049,1758608394141,false
1255812,114903.5,30.0,2184050,2184053,1758608409737,false
1255813,114905.0,27.0,2184054,2184054,1758608409737,false
1255814,114908.5,57.0,2184055,2184055,1758608420922,false
1255815,114927.2,57.0,2184056,2184060,1758608439856,false
1255816,114931.0,28.0,2184061,2184063,1758608449652,false
1255817,114933.6,29.0,2184064,2184064,1758608449652,false
1255818,114933.5,36.0,2184065,2184069,1758608450741,true
1255819,114915.6,26.0,2184070,2184072,1758608458587,true
1255820,114905.3,9.0,2184073,2184073,1758608458601,true
1255821,114899.2,5.0,2184074,2184075,1758608458679,true
1255822,114887.7,57.0,2184076,2184078,1758608467486,false
1255823,114887.6,1.0,2184079,2184079,1758608468180,true
1255824,114887.6,1.0,2184080,2184080,1758608468574,true
1255825,114887.6,8.0,2184081,2184082,1758608468771,true
1255826,114862.2,36.0,2184083,2184086,1758608469371,true
1255827,114855.2,11.0,2184087,2184090,1758608471221,false
1255828,114872.7,57.0,2184091,2184094,1758608482927,false
1255829,114872.7,9.0,2184095,2184096,1758608493382,false
1255830,114872.9,49.0,2184097,2184097,1758608493382,false
1255831,114876.9,58.0,2184098,2184099,1758608507267,false
1255832,114876.9,58.0,2184100,2184101,1758608523685,false
1255833,114880.6,57.0,2184102,2184102,1758608536081,false
1255834,114880.5,15.0,2184103,2184103,1758608546220,true
1255835,114880.6,57.0,2184104,2184104,1758608550211,false
1255836,114902.5,1.0,2184105,2184105,1758608567568,true
1255837,114902.5,6.0,2184106,2184106,1758608567715,true
1255838,114882.8,18.0,2184107,2184109,1758608567911,true
1255839,114882.9,57.0,2184110,2184110,1758608569561,false
1255840,114892.7,58.0,2184111,2184112,1758608581550,false
1255841,114903.6,58.0,2184113,2184113,1758608593410,false
1255842,114915.7,58.0,2184114,2184118,1758608609713,false
1255843,114926.7,57.0,2184119,2184119,1758608621987,false
1255844,114926.7,58.0,2184120,2184120,1758608636642,false
1255845,114931.1,57.0,2184121,2184124,1758608654343,false
1255846,114931.1,45.0,2184125,2184129,1758608665180,false
1255847,114931.4,12.0,2184130,2184130,1758608665180,false
1255848,114931.3,15.0,2184131,2184133,1758608679116,true
1255849,114915.5,22.0,2184134,2184134,1758608679177,true
1255850,114915.6,57.0,2184135,2184137,1758608680345,false
1255851,114915.6,31.0,2184138,2184141,1758608680905,false
1255852,114942.0,105.0,2184142,2184146,1758608787075,false
1255853,114942.0,81.0,2184147,2184149,1758608787201,false
1255854,114944.4,8.0,2184150,2184150,1758608787202,false
1255855,114950.1,1.0,2184151,2184151,1758608787202,false
1255856,114952.0,1.0,2184152,2184152,1758608787202,false
1255857,114956.2,16.0,2184153,2184154,1758608844639,true
1255858,114942.0,24.0,2184155,2184155,1758608844639,true
1255859,114928.2,40.0,2184156,2184156,1758608844824,true
1255860,114928.2,4.0,2184157,2184157,1758608845109,true
1255861,114928.3,22.0,2184158,2184160,1758608880532,false
1255862,114928.7,200.0,2184161,2184164,1758608880535,false
1255863,114956.1,6.0,2184165,2184166,1758608993842,true
1255864,114928.7,3.0,2184167,2184168,1758609012330,false
1255865,114928.8,3.0,2184169,2184169,1758609053079,false
1255866,114956.3,23.0,2184170,2184173,1758609082440,false
1255867,114961.3,66.0,2184174,2184175,1758609083041,false
1255868,114976.5,4.0,2184176,2184176,1758609083279,true
1255869,114976.5,3.0,2184177,2184177,1758609108750,true
1255870,114976.0,113.0,2184178,2184186,1758609109836,true
1255871,114933.1,4.0,2184187,2184188,1758609113029,false
1255872,114964.5,200.0,2184189,2184191,1758609151174,false
1255873,114981.9,10.0,2184192,2184192,1758609151203,false
1255874,114982.6,19.0,2184193,2184194,1758609151205,false
1255875,114983.2,3.0,2184195,2184196,1758609151209,false
1255876,114983.7,7.0,2184197,2184203,1758609151211,false
1255877,114983.7,10.0,2184204,2184204,1758609151325,false
1255878,114984.7,18.0,2184205,2184207,1758609151325,false
1255879,114987.3,56.0,2184208,2184208,1758609198486,false
1255880,114988.8,35.0,2184209,2184209,1758609198486,false
1255881,115000.0,74.0,2184210,2184212,1758609203844,false
1255882,115007.4,5.0,2184213,2184213,1758609203844,false
1255883,115015.9,1.0,2184214,2184214,1758609203844,false
1255884,115019.2,1.0,2184215,2184215,1758609203844,false
1255885,115024.2,63.0,2184216,2184216,1758609203844,false
1255886,115024.1,30.0,2184217,2184218,1758609204885,true
1255887,115024.2,56.0,2184219,2184220,1758609210704,false
1255888,115024.3,449.0,2184221,2184221,1758609211070,false
1255889,115024.2,4.0,2184222,2184222,1758609214569,true
1255890,115024.1,4.0,2184223,2184223,1758609217437,true
1255891,115006.0,10.0,2184224,2184224,1758609227468,true
1255892,115006.1,1.0,2184225,2184225,1758609234064,false
1255893,115006.1,1.0,2184226,2184226,1758609237795,false
1255894,115006.1,22.0,2184227,2184228,1758609242279,false
1255895,115019.4,6.0,2184229,2184230,1758609249920,true
1255896,114997.7,5.0,2184231,2184232,1758609258627,false
1255897,115023.8,5.0,2184233,2184233,1758609282620,true
1255898,115007.8,11.0,2184234,2184235,1758609286222,false
1255899,115024.3,346.0,2184236,2184236,1758609293341,false
1255900,115024.3,551.0,2184237,2184248,1758609294714,false
1255901,115024.3,93.0,2184249,2184249,1758609294925,false
1255902,115024.3,1.0,2184250,2184250,1758609295145,false
1255903,115024.3,373.0,2184251,2184251,1758609295407,false
1255904,115060.5,3.0,2184252,2184252,1758609305255,false
1255905,115063.4,59.0,2184253,2184254,1758609305255,false
1255906,115083.9,1.0,2184255,2184255,1758609309036,false
1255907,115083.9,1.0,2184256,2184256,1758609309304,false
1255908,115084.7,56.0,2184257,2184257,1758609310034,false
1255909,115094.3,4.0,2184258,2184259,1758609346325,true
1255910,115078.2,3.0,2184260,2184261,1758609358462,false
1255911,115109.8,3.0,2184262,2184262,1758609373607,false
1255912,115122.7,59.0,2184263,2184266,1758609385043,false
1255913,115128.6,64.0,2184267,2184272,1758609390994,true
1255914,115099.4,3.0,2184273,2184273,1758609392389,true
1255915,115078.4,3.0,2184274,2184275,1758609393196,false
1255916,115099.1,3.0,2184276,2184276,1758609393856,true
1255917,115089.9,55.0,2184277,2184278,1758609396920,true
1255918,115073.2,3.0,2184279,2184279,1758609396935,true
1255919,115019.3,4.0,2184280,2184281,1758609420173,false
1255920,115042.2,2.0,2184282,2184283,1758609423250,false
1255921,115053.7,51.0,2184284,2184287,1758609423836,false
1255922,115053.7,2.0,2184288,2184288,1758609424716,false
1255923,115065.1,3.0,2184289,2184290,1758609438024,true
1255924,115051.5,2.0,2184291,2184291,1758609440899,true
1255925,115034.4,2.0,2184292,2184292,1758609442327,true
1255926,115020.7,100.0,2184293,2184294,1758609457114,true
1255927,115020.8,2.0,2184295,2184296,1758609487798,false
1255928,115023.2,3.0,2184297,2184297,1758609504187,true
1255929,115021.7,18.0,2184298,2184298,1758609504187,true
1255930,115011.0,3.0,2184299,2184299,1758609518552,false
1255931,114997.8,45.0,2184300,2184304,1758609553654,false
1255932,114997.8,12.0,2184305,2184309,1758609553756,false
1255933,115019.1,3.0,2184310,2184310,1758609555363,true
1255934,114999.3,22.0,2184311,2184312,1758609563745,false
1255935,115017.5,23.0,2184313,2184318,1758609575678,false
1255936,115030.6,3.0,2184319,2184319,1758609586833,true
1255937,114998.9,4.0,2184320,2184320,1758609612484,true
1255938,114996.2,18.0,2184321,2184321,1758609612484,true
1255939,114970.6,19.0,2184322,2184325,1758609645549,true
1255940,114927.3,6.0,2184326,2184327,1758609672586,false
1255941,114956.8,5.0,2184328,2184328,1758609675426,true
1255942,114937.1,5.0,2184329,2184329,1758609753768,false
1255943,114961.6,4.0,2184330,2184330,1758609755416,true
1255944,114948.5,4.0,2184331,2184331,1758609763161,false
1255945,114969.9,4.0,2184332,2184332,1758609774584,true
1255946,114951.1,60.0,2184333,2184335,1758609809834,false
1255947,114992.0,4.0,2184336,2184336,1758609885824,true
1255948,114938.8,61.0,2184337,2184340,1758609954909,false
1255949,114961.6,56.0,2184341,2184342,1758609979936,true
1255950,114945.0,21.0,2184343,2184343,1758609985737,true
1255951,114937.7,2.0,2184344,2184344,1758609986123,true
1255952,114906.8,2.0,2184345,2184345,1758610023274,false
1255953,114927.2,2.0,2184346,2184346,1758610029705,false
1255954,114968.9,2.0,2184347,2184347,1758610050192,true
1255955,114961.7,2.0,2184348,2184348,1758610050334,true
1255956,114953.6,2.0,2184349,2184349,1758610054639,false
1255957,114996.2,2.0,2184350,2184350,1758610058375,false
1255958,115019.1,68.0,2184351,2184355,1758610072156,false
1255959,115057.5,9.0,2184356,2184356,1758610168228,false
1255960,115057.5,5.0,2184357,2184358,1758610176855,false
1255961,115110.2,1.0,2184359,2184359,1758610211034,false
1255962,115122.7,61.0,2184360,2184360,1758610219623,false
1255963,115128.6,18.0,2184361,2184362,1758610219630,false
1255964,115128.7,9.0,2184363,2184363,1758610219633,false
1255965,115143.1,186.0,2184364,2184364,1758610220134,false
1255966,115164.4,90.0,2184365,2184368,1758610232883,true
1255967,115094.6,43.0,2184369,2184372,1758610245093,false
1255968,115111.1,2.0,2184373,2184373,1758610250182,true
1255969,115093.8,1.0,2184374,2184374,1758610254980,true
1255970,115050.4,30.0,2184375,2184377,1758610263726,false
1255971,115065.1,2.0,2184378,2184378,1758610268972,true
1255972,115034.6,25.0,2184379,2184381,1758610290410,false
1255973,115075.5,3.0,2184382,2184383,1758610315024,true
1255974,115032.6,2.0,2184384,2184384,1758610346066,false
1255975,115053.7,10.0,2184385,2184388,1758610361176,false
1255976,115088.1,2.0,2184389,2184389,1758610416537,true
1255977,115057.3,1.0,2184390,2184390,1758610425132,true
1255978,115050.3,4.0,2184391,2184391,1758610425390,true
1255979,115042.3,16.0,2184392,2184392,1758610425390,true
1255980,115032.9,14.0,2184393,2184396,1758610437871,false
1255981,115061.9,1.0,2184397,2184397,1758610438460,true
1255982,115061.9,2.0,2184398,2184399,1758610439068,true
1255983,115044.4,27.0,2184400,2184401,1758610444653,false
1255984,115044.4,47.0,2184402,2184406,1758610444808,false
1255985,115044.4,11.0,2184407,2184407,1758610444949,false
1255986,115044.3,22.0,2184408,2184412,1758610451963,true
1255987,115020.9,4.0,2184413,2184413,1758610467377,true
1255988,114996.2,6.0,2184414,2184416,1758610484191,false
1255989,115064.7,4.0,2184417,2184417,1758610519888,true
1255990,115050.2,32.0,2184418,2184420,1758610545416,false
1255991,115073.7,5.0,2184421,2184421,1758610561721,true
1255992,115053.8,4.0,2184422,2184422,1758610568177,false
1255993,115053.8,1.0,2184423,2184423,1758610570574,false
1255994,115088.2,4.0,2184424,2184424,1758610626394,false
1255995,115095.9,1.0,2184425,2184425,1758610706764,true
1255996,115096.0,10.0,2184426,2184427,1758610711274,false
1255997,115095.9,5.0,2184428,2184428,1758610715334,true
1255998,115077.1,5.0,2184429,2184430,1758610716886,true
1255999,115059.1,6.0,2184431,2184434,1758610718986,true
1256000,115037.3,24.0,2184435,2184436,1758610724318,false
1256001,115053.7,1.0,2184437,2184437,1758610729285,false
1256002,115053.6,12.0,2184438,2184440,1758610762703,true
1256003,115008.1,31.0,2184441,2184443,1758610795705,false
1256004,115021.7,26.0,2184444,2184446,1758610811919,false
1256005,115042.2,20.0,2184447,2184448,1758610825454,false
1256006,115065.1,9.0,2184449,2184451,1758610828850,true
1256007,115046.4,8.0,2184452,2184452,1758610835717,true
1256008,115020.2,54.0,2184453,2184454,1758610895551,true
1256009,114983.4,24.0,2184455,2184457,1758610918000,false
1256010,114983.4,51.0,2184458,2184471,1758610968576,false
1256011,114994.4,51.0,2184472,2184473,1758610982681,true
1256012,114961.5,4.0,2184474,2184474,1758611015387,true
1256013,114956.3,5.0,2184475,2184476,1758611055810,false
1256014,114973.1,5.0,2184477,2184478,1758611068491,true
1256015,114950.7,4.0,2184479,2184479,1758611085991,true
1256016,114942.1,5.0,2184480,2184480,1758611206821,false
1256017,114993.9,1.0,2184481,2184481,1758611223082,false
1256018,114993.9,1.0,2184482,2184482,1758611223188,false
1256019,114993.9,42.0,2184483,2184484,1758611235565,false
1256020,115013.5,5.0,2184485,2184487,1758611250322,true
1256021,114989.8,24.0,2184488,2184490,1758611275516,false
1256022,115042.1,5.0,2184491,2184492,1758611330356,true
1256023,115003.7,3.0,2184493,2184493,1758611331438,true
1256024,114985.6,3.0,2184494,2184494,1758611393176,true
1256025,114973.2,23.0,2184495,2184497,1758611396351,false
1256026,114996.2,23.0,2184498,2184499,1758611458278,false
1256027,114996.7,55.0,2184500,2184501,1758611458278,false
1256028,115040.2,4.0,2184502,2184503,1758611522075,true
1256029,114996.7,6.0,2184504,2184507,1758611544610,true
1256030,114981.8,27.0,2184508,2184515,1758611606778,false
1256031,114996.1,3.0,2184516,2184517,1758611642097,true
1256032,114984.7,3.0,2184518,2184518,1758611642187,true
1256033,114981.9,23.0,2184519,2184521,1758611649695,false
1256034,114983.9,11.0,2184522,2184523,1758611649698,false
1256035,114996.1,5.0,2184524,2184525,1758611718284,true
1256036,114943.1,51.0,2184526,2184531,1758611766561,false
1256037,114961.7,20.0,2184532,2184532,1758611820350,false
1256038,114996.2,43.0,2184533,2184535,1758611905963,false
1256039,115042.2,77.0,2184536,2184541,1758612054090,false
1256040,115122.6,45.0,2184542,2184544,1758612110899,true
1256041,115112.7,2.0,2184545,2184546,1758612111407,true
1256042,115099.7,2.0,2184547,2184547,1758612132411,true
1256043,115094.5,98.0,2184548,2184548,1758612132491,true
1256044,115076.7,24.0,2184549,2184551,1758612162437,false
1256045,115088.2,23.0,2184552,2184553,1758612169425,false
1256046,115107.7,3.0,2184554,2184554,1758612175674,true
1256047,115094.0,23.0,2184555,2184556,1758612194581,false
1256048,115111.1,3.0,2184557,2184557,1758612200012,true
1256049,115093.9,29.0,2184558,2184561,1758612210810,true
1256050,115093.9,26.0,2184562,2184565,1758612211130,true
1256051,115065.2,2.0,2184566,2184567,1758612301941,false
1256052,115065.2,22.0,2184568,2184570,1758612302052,false
1256053,115088.1,5.0,2184571,2184572,1758612334397,true
1256054,115065.1,56.0,2184573,2184578,1758612337130,true
1256055,115065.1,20.0,2184579,2184585,1758612337399,true
1256056,115065.1,211.0,2184586,2184599,1758612337558,true
1256057,115065.1,682.0,2184600,2184613,1758612337669,true
1256058,115065.1,181.0,2184614,2184614,1758612346336,true
1256059,115036.4,4.0,2184615,2184615,1758612366994,true
1256060,115013.5,257.0,2184616,2184621,1758612382733,false
1256061,115030.7,1.0,2184622,2184622,1758612382754,false
1256062,115042.2,1.0,2184623,2184623,1758612382821,false
1256063,115042.1,1.0,2184624,2184624,1758612398054,true
1256064,115013.5,56.0,2184625,2184626,1758612398354,true
1256065,114999.7,6.0,2184627,2184627,1758612398354,true
1256066,114961.7,1.0,2184628,2184628,1758612415881,false
1256067,114961.7,1.0,2184629,2184629,1758612434620,false
1256068,114961.7,22.0,2184630,2184631,1758612437268,false
1256069,115011.4,20.0,2184632,2184638,1758612485962,false
1256070,115020.1,2.0,2184639,2184639,1758612504055,true
1256071,114994.6,87.0,2184640,2184643,1758612528998,false
1256072,115007.7,1.0,2184644,2184644,1758612528998,false
1256073,115011.8,60.0,2184645,2184645,1758612528998,false
1256074,115011.9,200.0,2184646,2184646,1758612528998,false
1256075,115042.1,63.0,2184647,2184672,1758612532488,true
1256076,115042.1,18.0,2184673,2184681,1758612532591,true
1256077,115042.1,39.0,2184682,2184696,1758612532702,true
1256078,115042.1,17.0,2184697,2184701,1758612532810,true
1256079,115042.1,48.0,2184702,2184704,1758612532914,true
1256080,115042.1,8.0,2184705,2184706,1758612533120,true
1256081,115042.1,34.0,2184707,2184716,1758612533593,true
1256082,115039.7,22.0,2184717,2184726,1758612535072,true
1256083,115039.7,50.0,2184727,2184734,1758612535177,true
1256084,115039.7,24.0,2184735,2184741,1758612535279,true
1256085,115039.7,6.0,2184742,2184744,1758612535383,true
1256086,115039.0,24.0,2184745,2184753,1758612535630,true
1256087,115039.0,10.0,2184754,2184756,1758612535734,true
1256088,115039.0,13.0,2184757,2184762,1758612535951,true
1256089,115039.0,4.0,2184763,2184764,1758612536069,true
1256090,115039.0,9.0,2184765,2184768,1758612536182,true
1256091,115039.0,25.0,2184769,2184778,1758612536524,true
1256092,115039.0,13.0,2184779,2184781,1758612536640,true
1256093,115039.0,2.0,2184782,2184782,1758612536743,true
1256094,115039.0,58.0,2184783,2184798,1758612537128,true
1256095,115039.0,15.0,2184799,2184804,1758612537243,true
1256096,115036.6,38.0,2184805,2184806,1758612538839,true
1256097,115036.6,28.0,2184807,2184807,1758612539246,true
1256098,115032.5,6.0,2184808,2184810,1758612539401,true
1256099,115004.6,201.0,2184811,2184812,1758612542376,true
1256100,114996.1,1.0,2184813,2184813,1758612542376,true
1256101,114984.6,1.0,2184814,2184814,1758612542376,true
1256102,114983.2,1.0,2184815,2184815,1758612542376,true
1256103,114961.6,22.0,2184816,2184820,1758612552645,false
1256104,114962.0,41.0,2184821,2184837,1758612552714,false
1256105,114962.0,23.0,2184838,2184848,1758612552941,false
1256106,114974.0,18.0,2184849,2184855,1758612573379,false
1256107,114974.0,25.0,2184856,2184863,1758612573587,false
1256108,114974.0,20.0,2184864,2184874,1758612573752,false
1256109,114974.0,9.0,2184875,2184877,1758612573860,false
1256110,114974.0,12.0,2184878,2184884,1758612573970,false
1256111,114974.0,13.0,2184885,2184888,1758612574080,false
1256112,114974.0,25.0,2184889,2184890,1758612574861,false
